,id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,smart_location,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,len_name,len_host_about,len_summary,len_description,len_neighborhood_overview,len_transit,count_amenities,count_host_verifications,amenities_wireless internet,amenities_heating,amenities_kitchen,amenities_essentials,amenities_smoke detector,amenities_air conditioning,amenities_tv,amenities_internet,amenities_dryer,amenities_washer,amenities_carbon monoxide detector,amenities_shampoo,amenities_hangers,amenities_family/kid friendly,amenities_laptop friendly workspace,amenities_iron,amenities_hair dryer,amenities_cable tv,amenities_fire extinguisher,amenities_24-hour check-in,amenities_first aid kit,amenities_elevator in building,amenities_buzzer/wireless intercom,amenities_free parking on premises,amenities_pets allowed,amenities_gym,amenities_lock on bedroom door,amenities_safety card,amenities_pets live on this property,amenities_indoor fireplace,amenities_breakfast,amenities_doorman,amenities_dog(s),amenities_cat(s),amenities_hot tub,amenities_pool,amenities_wheelchair accessible,amenities_suitable for events,amenities_smoking allowed,amenities_other pet(s),amenities_free parking on street,amenities_paid parking off premises,amenities_washer / dryer,host_verifications_phone,host_verifications_email,host_verifications_reviews,host_verifications_jumio,host_verifications_kba,host_verifications_facebook,host_verifications_manual_offline,host_verifications_google,host_verifications_linkedin,host_verifications_amex,host_verifications_manual_online,host_verifications_weibo,host_verifications_sent_id
40,3755609,738,US,within a few hours,100.0,100.0,0,Roslindale,1,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,78.0,25.0,1,0.0,3,More than a week,2 weeks ago,4,34,64,339,21,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1,flexible,0,0,1,0.87,32,87.0,250.0,1000,269.0,265.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
41,13768853,357,"Upton, Massachusetts, United States",within a few hours,100.0,100.0,0,Roslindale,1,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,50.0,10.0,1,0.0,2,More than a week,3 weeks ago,0,0,0,0,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,5.77,30,0.0,479.0,573,0.0,0.0,12,4,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
42,1936861,1019,"Boston, Massachusetts, United States",within a few hours,100.0,71.0,1,Roslindale,1,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,,1,10.0,1,More than a week,6 days ago,20,50,80,355,143,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0,0,1,4.39,22,140.0,248.0,1000,698.0,922.0,14,4,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
43,4461111,814,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,1,Roslindale,3,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,House,Private room,1,1.5,1.0,1.0,Real Bed,45.0,,1,0.0,2,More than a week,today,6,6,6,254,2,100.0,9.0,10.0,10.0,9.0,7.0,9.0,0,flexible,0,0,3,0.54,30,307.0,250.0,964,105.0,152.0,14,4,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
44,1724900,1124,"Boston, Massachusetts, United States",within a few hours,77.0,89.0,0,Roslindale,2,1,0,Roslindale,Boston,02131,Boston,"Boston, MA",1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,145.0,56.0,3,33.0,5,More than a week,yesterday,4,8,38,306,26,92.0,10.0,10.0,10.0,10.0,9.0,9.0,0,strict,0,0,2,0.74,31,574.0,285.0,761,807.0,456.0,16,3,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
45,13937181,57,"Boston, Massachusetts, United States",within an hour,100.0,83.0,0,Roslindale,1,1,0,Roslindale,Boston,02131,Boston,"Boston, MA",1,House,Private room,2,2.0,1.0,1.0,Real Bed,45.0,,1,10.0,2,More than a week,today,2,28,53,133,5,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0,flexible,0,0,1,3.13,23,175.0,257.0,257,0.0,0.0,14,3,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
46,3968797,1317,"Boston, Massachusetts, United States",within an hour,100.0,92.0,1,Roslindale,2,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,House,Private room,2,1.5,1.0,1.0,Real Bed,85.0,10.0,1,0.0,1,More than a week,a week ago,0,0,0,267,29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0,0,2,1.67,34,453.0,246.0,995,255.0,55.0,20,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
47,1494726,1083,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,Roslindale,1,1,1,Roslindale,Roslindale,02131,Boston,"Roslindale, MA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,75.0,50.0,1,25.0,3,More than a week,5 days ago,20,50,80,355,9,93.0,9.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.37,15,428.0,260.0,1000,457.0,112.0,19,4,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
48,8473851,330,"Boston, Massachusetts, United States",within a few hours,100.0,91.0,0,Roslindale,1,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,House,Private room,2,2.0,1.0,1.0,Real Bed,50.0,,1,10.0,2,More than a week,4 weeks ago,11,41,71,161,14,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0,0,1,1.23,34,0.0,249.0,806,66.0,109.0,21,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
49,3575220,888,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,1,Roslindale,3,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,House,Private room,1,2.5,1.0,1.0,Real Bed,45.0,,1,0.0,2,More than a week,2 weeks ago,0,0,0,260,8,97.0,10.0,9.0,10.0,10.0,9.0,10.0,0,flexible,0,0,3,0.33,35,307.0,248.0,824,47.0,138.0,14,4,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
50,1591827,1097,"Boston, Massachusetts, United States",within an hour,100.0,67.0,0,Roslindale,1,1,1,Roslindale,Roslindale,02131,Boston,"Roslindale, MA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,,2,50.0,2,Week or less,4 weeks ago,0,0,0,248,117,92.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,0,0,1,3.22,34,1016.0,242.0,1000,564.0,646.0,18,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
51,3229255,813,"Boston, Massachusetts, United States",within a few hours,90.0,94.0,1,Roslindale,1,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,35.0,1,0.0,1,More than a week,4 days ago,8,20,46,258,53,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,2.07,35,909.0,239.0,1000,213.0,1000.0,20,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
52,1721016,1047,"Boston, Massachusetts, United States",within a few hours,77.0,89.0,0,Roslindale,2,1,0,Roslindale,Boston,02131,Boston,"Boston, MA",0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,89.0,45.0,2,39.0,3,More than a week,yesterday,19,43,73,348,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,2,0.12,25,574.0,245.0,1000,310.0,624.0,11,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
53,12535687,367,"Boston, Massachusetts, United States",,,,0,Roslindale,1,1,0,Roslindale,Boston,02131,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,110.0,25.0,1,25.0,2,More than a week,today,17,40,58,333,0,,,,,,,,0,flexible,0,0,1,,16,0.0,284.0,1000,140.0,218.0,21,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
54,12994227,942,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,,1,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",0,Condominium,Private room,2,1.0,1.0,1.0,Pull-out Sofa,65.0,20.0,1,15.0,1,More than a week,3 weeks ago,6,10,10,259,0,,,,,,,,0,flexible,0,0,1,,28,215.0,383.0,422,0.0,38.0,23,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
55,12927298,140,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Roslindale,1,1,1,Roslindale,Boston,02131,Boston,"Boston, MA",1,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,285.0,125.0,5,25.0,3,More than a week,today,16,34,64,331,2,80.0,10.0,10.0,10.0,10.0,8.0,6.0,0,strict,0,0,1,1.15,44,367.0,481.0,1000,0.0,0.0,16,6,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
56,169938,1880,US,within a day,50.0,100.0,0,Jamaica Plain,1,1,0,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,140.0,125.0,4,0.0,3,More than a week,today,17,24,54,144,1,,,,,,,,0,moderate,0,0,1,1.0,33,24.0,0.0,924,0.0,0.0,11,3,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
57,594693,1605,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Jamaica Plain,2,1,0,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,10.0,1,10.0,2,More than a week,today,3,23,53,328,23,93.0,9.0,8.0,10.0,10.0,10.0,9.0,0,strict,0,0,2,0.46,30,545.0,0.0,1000,0.0,0.0,15,4,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
58,2384581,635,"Boston, Massachusetts, United States",within a day,93.0,73.0,0,Jamaica Plain,2,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,95.0,,1,20.0,1,More than a week,2 weeks ago,30,60,90,365,14,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,flexible,0,0,2,0.46,22,320.0,288.0,1000,0.0,0.0,16,4,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
59,735970,953,"Boston, Massachusetts, United States",,,,0,Jamaica Plain,1,1,0,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,1,0.0,300,More than a week,12 months ago,0,0,0,0,3,100.0,10.0,9.0,9.0,9.0,10.0,10.0,0,flexible,0,0,1,0.06,35,566.0,208.0,1000,128.0,173.0,11,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
60,4262255,701,"Boston, Massachusetts, United States",within a few hours,100.0,89.0,1,Jamaica Plain,1,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,1,0.0,2,More than a week,6 days ago,0,8,26,301,57,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,2.48,26,554.0,334.0,634,203.0,95.0,20,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
61,4000384,964,"Boston, Massachusetts, United States",within a day,70.0,85.0,0,Jamaica Plain,2,1,1,Jamaica Plain,Boston,02119,Boston,"Boston, MA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,,1,0.0,2,More than a week,2 weeks ago,7,17,47,109,58,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0,0,1,2.36,29,0.0,223.0,532,99.0,25.0,15,4,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
62,6693305,447,"Boston, Massachusetts, United States",within a few hours,100.0,89.0,1,Jamaica Plain,4,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65.0,,1,0.0,1,More than a week,6 months ago,0,0,0,0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,flexible,0,0,4,0.07,30,864.0,250.0,250,0.0,0.0,14,4,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
63,6730758,2193,"Boston, Massachusetts, United States",within an hour,100.0,100.0,1,Jamaica Plain,1,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,100.0,,2,20.0,2,More than a week,3 days ago,1,3,3,23,46,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0,0,1,3.03,34,148.0,293.0,1000,792.0,452.0,18,4,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
64,6248970,483,US,within an hour,100.0,100.0,1,,1,1,0,Jamaica Plain,Boston,02130,Boston,"Boston, MA",0,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,65.0,,1,0.0,3,More than a week,6 weeks ago,7,13,43,43,68,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0,moderate,0,0,1,4.29,34,0.0,146.0,644,221.0,52.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
65,12806707,1221,"Cambridge, Massachusetts, United States",within a few hours,71.0,100.0,0,Jamaica Plain,1,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,,1,0.0,2,More than a week,4 weeks ago,5,35,65,340,0,,,,,,,,0,flexible,0,0,1,,35,0.0,178.0,178,0.0,0.0,14,5,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
66,14246616,1297,"Boston, Massachusetts, United States",a few days or more,36.0,93.0,0,Jamaica Plain,1,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,63.0,,1,0.0,2,Week or less,4 weeks ago,0,0,0,0,3,73.0,9.0,5.0,10.0,10.0,9.0,9.0,0,flexible,0,0,1,2.73,28,478.0,466.0,1000,127.0,270.0,10,5,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
67,3703674,983,"Boston, Massachusetts, United States",within a few hours,100.0,50.0,0,Jamaica Plain,1,1,0,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,1,0.0,1,More than a week,3 months ago,0,0,0,250,4,100.0,9.0,10.0,10.0,9.0,10.0,9.0,0,flexible,0,0,1,0.62,35,0.0,261.0,1000,552.0,254.0,23,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
68,4792901,271,"Boston, Massachusetts, United States",,,,0,Jamaica Plain,1,1,0,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,10.0,1,25.0,1,More than a week,8 months ago,0,0,0,0,2,90.0,9.0,9.0,9.0,9.0,10.0,9.0,0,strict,0,0,1,0.16,35,195.0,192.0,1000,197.0,0.0,9,3,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
69,5717528,1069,"Boston, Massachusetts, United States",within a day,100.0,100.0,0,Jamaica Plain,1,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,110.0,,1,0.0,1,More than a week,4 weeks ago,11,41,71,346,7,94.0,10.0,10.0,10.0,9.0,9.0,9.0,0,strict,0,0,1,0.48,25,0.0,234.0,234,0.0,0.0,13,5,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
70,5601743,761,"Boston, Massachusetts, United States",within a few hours,73.0,100.0,0,Jamaica Plain,4,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,46.0,50.0,2,25.0,2,More than a week,1 week ago,8,32,62,62,18,82.0,8.0,7.0,9.0,9.0,9.0,8.0,1,strict,0,0,4,1.46,32,995.0,239.0,1000,283.0,233.0,18,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
71,13333862,1132,"Boston, Massachusetts, United States",within a day,60.0,60.0,0,Jamaica Plain,2,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,75.0,50.0,1,0.0,2,Week or less,3 months ago,0,0,0,0,0,,,,,,,,0,strict,0,0,2,,32,286.0,463.0,463,0.0,0.0,18,6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
72,519272,1469,"Boston, Massachusetts, United States",,,,0,Jamaica Plain,1,1,0,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,62.0,25.0,2,50.0,3,More than a week,5 months ago,0,0,0,0,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.31,35,339.0,247.0,1000,512.0,899.0,10,3,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
73,14090779,1071,"Boston, Massachusetts, United States",within a day,100.0,25.0,0,Jamaica Plain,2,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,69.0,15.0,1,12.0,2,More than a week,4 weeks ago,0,12,15,15,0,,,,,,,,0,flexible,0,0,2,,34,0.0,474.0,474,0.0,0.0,10,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
74,8481291,981,"Cambridge, Massachusetts, United States",,,,0,Jamaica Plain,1,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,69.0,20.0,1,15.0,2,More than a week,4 months ago,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.36,26,80.0,235.0,1000,606.0,435.0,14,4,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
75,6990904,419,"Boston, Massachusetts, United States",within a day,50.0,100.0,0,Jamaica Plain,2,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,House,Private room,2,2.0,1.0,1.0,Real Bed,73.0,50.0,1,0.0,1,More than a week,6 weeks ago,0,0,0,78,19,99.0,10.0,9.0,10.0,10.0,9.0,10.0,0,moderate,0,0,2,1.35,34,914.0,249.0,1000,991.0,223.0,14,4,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
76,197727,1814,"Boston, Massachusetts, United States",within a few hours,100.0,75.0,0,Jamaica Plain,1,1,0,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,85.0,,1,20.0,2,More than a week,2 months ago,0,1,31,306,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.36,39,1190.0,69.0,1000,199.0,44.0,15,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
77,932853,1180,"Boston, Massachusetts, United States",within a few hours,100.0,56.0,1,Jamaica Plain,4,1,1,Jamaica Plain,Jamaica Plain,02130,Boston,"Jamaica Plain, MA",1,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,120.0,80.0,1,20.0,1,More than a week,today,4,32,62,337,17,96.0,9.0,10.0,10.0,10.0,10.0,9.0,0,strict,0,0,4,0.41,35,11.0,203.0,1000,0.0,0.0,19,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
78,11159585,74,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,Jamaica Plain,1,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,House,Private room,2,3.5,1.0,2.0,Real Bed,125.0,,1,25.0,2,More than a week,5 weeks ago,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.21,14,224.0,217.0,217,0.0,0.0,14,4,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
79,9677354,1986,"Boston, Massachusetts, United States",within a day,60.0,88.0,0,Jamaica Plain,1,1,1,Jamaica Plain,Boston,02130,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Pull-out Sofa,70.0,,1,0.0,1,More than a week,2 months ago,28,58,88,363,7,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,flexible,0,0,1,1.35,6,0.0,249.0,1000,440.0,209.0,14,4,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
